Video URL,Title,Description,Channel Title,Keyword Tags,Category,Topics,Published At,Duration,View Count,Comment Count,Captions Available,Caption File,Location
https://www.youtube.com/watch?v=w1B2VXWHiA0,THE COLORS SONG - LEARN COLOURS WITH FRIENDS ON WHEELS AND LITTLE CARS,"SmartBabySongs, the kids nursery rhymes, brings you a new video educational with colors.

Lets learn the colors with two Friends on Wheels: the crane and the excavator!

The Bear Went Over the Mountain Nursery Rhyme for Kids from SmartBabySong
https://youtu.be/GDhJwixS6mM

Ten Little Babies Learn to Count to Ten - Children Music from SmartBabySongs
https://youtu.be/cFesfj0R6f4

WHEELS ON THE BUS GO ROUND AND ROUND NURSERY RHYME - PART 1 THRU PART 5 
https://youtu.be/bHyyCD-WzSU

WHEELS ON THE TRAIN
https://youtu.be/0t11MHh09Do

FRIENDS ON WHEELS EP 8 - BUILDING AN INDOOR PLAYGROUND WITH BALL PIT POOL
https://youtu.be/EWnuAnWyqpc

FRIENDS ON WHEELS EP 9 - THE MIGHTY MACHINES ARE BUILDING AN AIRPORT
https://youtu.be/1cGa-6uGDZ4

FRIENDS ON WHEELS EP 10 -  MIGHTY MACHINES WORKING AT THE FARM
https://youtu.be/odqCW3wSgQU",Smart Baby Songs,"smart baby songs, kids rhymes, children songs, colors for kids, colors for children, learn colors for babies, baby colors, 3d animation, learn to count, baby, color cars, friends on wheels, mighty machines, teach colors, color song, colors song, colors rhyme, colors train, train with colors, colors for toddlers, colors for preschool, 124",27,https://en.wikipedia.org/wiki/Music,2019-05-21T12:00:13Z,PT1M38S,347235289,0,false,No English captions available,N/A
https://www.youtube.com/watch?v=Y_eb5FkDY5E,Kids' Driving Center | Jobs and Career Pretend Play | Safety Rules | Sheriff Labrador,"Subscribe for new videos every week! https://www.youtube.com/channel/UCXIvAXVdbUDzIFhVwB9RR-g?sub_confirmation=1
🌟All New Episodes https://bit.ly/SheriffLabradorNewEpisodes
🌟Top Episode Collections https://bit.ly/TopCartoonCollections

❤ Sheriff Labrador's Safety Talk ❤
Kids, police cars, fire trucks, and ambulances are important vehicles that keep us safe.
Role-playing as cops, firefighters, or medics can be a fun way to learn about these jobs and practice teamwork.
Give it a try!

Enjoy Sheriff Labrador Stories:
🎵Spotify:  https://open.spotify.com/show/7dvi1dgOubY2LrGI5ENpDW?si=xrjTpEUWQQOpJwVQOhzE_w 
🎵Amazon: https://amzn.to/3yrbjbM 
Inspector Chimp Stories:
🍀Spotify：https://spoti.fi/3llNoqs
🍎Apple: https://apple.co/3JNByQ3

#cartoon #kidscartoon #SheriffLabrador #safetycartoon #sheriff #SafetySheriff #babycartoon #cartoonforkids #toddlers #forkids #kidsvideos 
——————————————————— Sheriff Labrador ———————————————————
Welcome to Sheriff Labrador’s world! Sheriff Labrador and his assistant, Officer Doberman, aim at protecting the safety of the residents of the Forest Town. 

Sheriff Labrador is smart, witty, and knowledgeable, and there's no case that he can't solve!
Officer Doberman is brave and agile, and good at Kung Fu, always ready to lend a helping hand.

Our goal is to provide children aged 3-6 with fun and educational content that promotes safety awareness, good habits, and curiosity about the world. 

Sheriff Labrador helps kids:
★ Learn Safety Rules like road safety, stranger danger, and recognizing harmful behaviors. 
★ Build Good Habits such as washing hands, sharing, and being polite.
★ Develop Science Literacy with topics like sea creatures, magnets, and more.

————————————————————————————————————————————————
Copyright ©BABYBUS CO.Ltd All Rights Reserved.",Sheriff Labrador - Kids Cartoon,"Sheriff Labrador, Labrador, safety sheriff, kids cartoon, cartoons for kids, funny videos for toddlers, kids cartoons, police cartoon, cartoons, kids videos for kids, cartoon, funny cartoon, kids safety tips, play safe, Sheriff Labrador's Safety Talk, Sheriff Labrador cartoon, kids videos, rescue team, safety tips for kids, police car, safety cartoon, detective cartoon, stories for kids, kids stories, Fun stories, funny kids stories, sheriff labrador new episodes",27,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Television_program",2024-12-20T11:00:06Z,PT6M44S,1743820,0,false,captions_kids\Y_eb5FkDY5E_captions.txt,N/A
https://www.youtube.com/watch?v=grhi8MLM1i8,Our Favorite Christmas Songs for Kids | Super Simple Songs,"Get the Super Simple App!  ► http://bit.ly/TheSuperSimpleApp
🎄🎅 Here is a collection of our favorite Christmas kids songs, including Jingle Bells, S-A-N-T-A, 10 Little Elves, 12 Days Of Christmas, Up On The Housetop, and more! Merry Christmas!🎄🎅 

PARENTS AND TEACHERS: Thank you so much for watching Super Simple Songs with your families and/or students. Here are some other places to find great Super Simple content:

► SUPER SIMPLE APP -- http://bit.ly/TheSuperSimpleApp Be the first to watch new Super Simple videos in the Super Simple App! Ad-free and designed for young learners.
► YOUTUBE KIDS -- http://bit.ly/You-Tube-Kids Designed to make it safer and simpler for young ones to watch online video, YouTube Kids includes a suite of parental controls so you can tailor the experience to suit your family’s needs.
► AMAZON VIDEO Are you an Amazon Prime member? Watch Super Simple videos ad-free on Amazon Prime Video. Just search for “Super Simple.”

FREE SUPER SIMPLE TEACHING RESOURCES: http://bit.ly/SSFree-Resources

SOCIAL MEDIA: 
Super Simple Newsletter Sign Up: http://bit.ly/SuperSimpleSignUp
Facebook: http://bit.ly/SuperSimpleFacebook
Instagram: http://bit.ly/SuperSimpleInsta
Twitter: http://bit.ly/SuperSimpleTwitter
Pinterest: http://bit.ly/SuperSimplePinterest 
********* 
© Skyship Entertainment Company. All rights reserved. Super Simple, Super Simple Songs, Noodle & Pals, Finny the Shark, Caitie’s Classroom, Rhymington Square, the Bumble Nums, Carl’s Car Wash and associated logos are trademarks of Skyship Entertainment Company.
#supersimple #nurseryrhymes #kidssongs #childrensmusic #funlearningactivities",Super Simple Songs - Kids Songs,"christmas songs for kids, christmas nursery rhymes, favorite christmas songs, christmas songs, christmas time, christmas carols, christmas songs for children, top christmas songs, merry christmas, kids christmas song, songs for kids, up on the housetop, santa where are you song, nursery rhymes, christmas song for kids, kids songs, super simple songs, santa, songs for toddlers, children’s songs, for kids, for children, jingle bells, santa songs",27,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",2017-12-11T16:30:00Z,PT36M24S,81612177,0,true,captions_kids\grhi8MLM1i8_captions.txt,N/A
https://www.youtube.com/watch?v=AU_wViyPaGA,Baa Baa Black Sheep | Fun Nursery Rhyme for Kids | Nursery Rhymes & Kids Songs,"Baa Baa Black Sheep is a playful and beloved nursery rhyme that helps children learn about sharing and kindness! In this delightful song, the little black sheep shares its wool with the master, dame, and little boy down the lane. Perfect for toddlers and preschoolers, this rhyme encourages kids to sing along and understand concepts of giving and helping others. With bright animations and a catchy melody, it’s a wonderful way to teach children important values while having fun. Sing along and explore more exciting kids' songs and nursery rhymes!  

baa baa black sheep, kids songs, nursery rhymes, toddler songs, preschool rhymes, sing along, sharing songs, animated songs for toddlers, fun for kids  

#BaaBaaBlackSheep #KidsSongs #NurseryRhymes #SharingSongs #FunForKids",Pika Boo,"baa baa black sheep, kids songs, nursery rhymes, toddler songs, preschool rhymes, sing along, sharing songs, animated songs for toddlers, fun for kids",24,https://en.wikipedia.org/wiki/Music,2024-12-22T14:30:04Z,PT47M56S,469,0,true,captions_kids\AU_wViyPaGA_captions.txt,N/A
https://www.youtube.com/watch?v=zpqmF24SjaU,Bubble Gum Episode | Animation Shorts For Children | Cartoons For Kids |#youtubeshorts #tootooboy,"Subscribe Now: https://www.youtube.com/channel/UCCc1DMB-AcOssKJ7KweLXBg?sub_confirmation=1

Bubble Gum Episode | Animation Shorts For Children | Cartoons For Kids |#youtubeshorts #tootooboy

Don't miss out on the hilarious misadventures of Tootoo Boy! Subscribe now to our YouTube channel for new episodes every week.

In this episode, Tootoo Boy's carelessness leads to a series of comical mishaps. Watch as Tootoo learns about cause and effect in a fun and entertaining way. Perfect for the whole family to enjoy!

Tootoo Boy is a comedy series that provides laughter and learning for kids and parents alike. Each episode features Tootoo and his curious nature getting into trouble as he explores and plays with different objects. The animation is colourful and engaging, making it appealing to children of all ages. It's an excellent option for parents looking for a screen time activity that is both enjoyable and educational for their children. Don't forget to hit the subscribe button for new episodes every week! #TootooBoy #Animation #KidsShow #Comedy #FamilyFun #Subscribe",Videogyan Shows - Educational Videos For Kids,"cartoons for kids, cartoons for children, cartoon for children, youtube shorts, shorts, cartoon shorts, animated short film, animation, animated short films, kids cartoons, kids cartoon, tootoo boy cartoon, tootoo boy episodes, funny cartoons for children, animated cartoon, cartoon, cartoon for kids, cartoon shows, cartoons, funny, funny cartoons, kids shows, kids videos, tootoo boy, videogyan kids shows, videos for kids, youtube cartoons, youtube kids, bubble gum episode",1,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Television_program",2023-02-26T13:00:39Z,PT55S,647566474,0,false,No English captions available,N/A
https://www.youtube.com/watch?v=Fi4QURvXO20,The Middle Kid (feat. VAVA)🎵😭 [Official Roblox Music Video],"The Middle Kid🎵😭 (Official Roblox Music Video)

This is an official Roblox Music video about the middle child, Avocado Playz's younger brother",Avocado Playz,"avocado playz, avocado playz songs, avocado playz karen song, avocado playz taylor swift, avocado playz shorts, avocado playz adopt me, avocado playz ice spice, avocado playz music video, avocado playz music shorts, avocado playz gyat music",20,https://en.wikipedia.org/wiki/Video_game_culture,2024-12-05T18:00:10Z,PT2M23S,1843954,4390,false,captions_kids\Fi4QURvXO20_captions.txt,N/A
https://www.youtube.com/watch?v=dxDiBoIGUds,Kids Built a Secret Cafe in their Room - Funny stories for kids,"Kids Built a Secret Cafe in their Room - Funny stories for kids

00:00 Kids Built a Secret Cafe in their Room!
04:21 Roma and Diana visit Oliver's Cafe
09:25 Oliver and Mom's Journey through Cardboard Tales
14:12 Diana and Roma Hide and Seek in Boxes Challenge
20:13 Oliver's Colored Pipes Adventure
24:22 Baby Adam is Missing. Oliver and Mom go searching
28:39 Oliver and Adam Help Mom gather Ingredients for the Pie

Kids Diana Show - https://www.youtube.com/@KidsDianaShow/videos

https://www.instagram.com/kidsdianashow/

https://www.facebook.com/KidsDianaShowOfficial/

#dianaandroma",✿ Kids Diana Show,"diana and roma, cartoon, roma and diana, diana y roma, diana roma, diana, roma, oliver, diana and roma english, kids diana show, secret room, secret 7-11 room",24,"https://en.wikipedia.org/wiki/Humour, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",2024-07-25T11:23:56Z,PT32M50S,19677743,0,false,captions_kids\dxDiBoIGUds_captions.txt,N/A
https://www.youtube.com/watch?v=-6DsQL4Pm-Y,Christmas Play and Songs for Kids ㅣBebefinn Best Nursery Rhymes,"Subscribe and watch full version of the songs uploaded every week.
★ YouTube Channel: https://www.youtube.com/channel/UC-cY4X2sLECUhishGNiyofQ?sub_confirmation=1

☀️Good Morning! Bebefinn Healthy Habit Songs Playlist
https://www.youtube.com/watch?v=kuDzMR6k4R4&list=PLsNBVaY0LV8QBdt7tzKRp5J-UkYymcQYY&index=1

----
★List of Songs
00:00:00 Bebefinn
00:00:13 Christmas Gingerbread House
00:03:14 Playing in the Snow
00:06:21 Learn Colors with Colorful Santa Bebefinn
00:09:35 Deck the Halls
00:12:47 The Christmas Party
00:17:57 Baby Baby Yes Mama
00:20:52 Hide and Seek with Boo
00:23:59 Five Little Ducks
00:27:15 Boo, the Troublemaker
00:30:27 Rainbow Unicorn
00:31:43 Walking Walking
00:34:54 Christmas Gingerbread House
00:37:54 Bebefinn Yes Papa
00:41:13 Baby Baby Yes Papa
00:44:09 Make a Card
00:47:18 Ten Little Sharks
00:50:15 Christmas Gingerbread House
00:53:16 I Don't Want to Go Home!
00:56:20 Boo-Boo Song 4
00:59:27 Yes, Papa. Yes, Mama.
01:02:20 Christmas Gingerbread House
01:05:20 Good Morning Song 2
01:08:26 Have You Seen Brody’s Hat?
01:11:21 Christmas Gingerbread House
01:14:21 Camping Song
----
Follow us on Social Media for new updates and free promotions.
★ App (Baby Shark Best Kids Songs & Stories) https://fong.kr/119/09
🎁 Visit our Official Store : https://fong.kr/10826/
★ Website: https://www.pinkfong.com
★ TikTok: https://www.tiktok.com/@bebefinn_official?
★ Instagram: https://www.instagram.com/bebefinn.official/
★ Facebook: https://www.facebook.com/bebefinn.global?
★ Twitter: https://twitter.com/pinkfong_usa

Please take a moment, and participate in a survey for better contents ✅ We would love to hear anything from you!  💗
https://forms.gle/83JN6rvW11oWcB977

#Bebefinn #BebefinnNurseryrhymes #BebefinnBabyShark
Copyright © 2024 The Pinkfong Company, Inc.  All Rights Reserved.",Bebefinn - Nursery Rhymes & Kids Songs,"babies, baby, baby shark, baby shark challenge, baby shark dance, baby shark sing along, baby shark sing and dance, baby shark song, baby song, children, doo doo doo, education, education for children, educational, family, family song, kids, kids animation, kids education, kids game, kids videos, learn english, nursery rhymes, pinkfong, preschool, preschool learning, preschoolers, sing along, songs, songs for children, songs for kids, toddlers, videos, videos for kids",24,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",2024-12-18T22:00:01Z,PT1H22M48S,595636,0,false,captions_kids\-6DsQL4Pm-Y_captions.txt,N/A
https://www.youtube.com/watch?v=31ACFFeiuFY,"Wolfoo, Don't Feel Jealous! Baby Lucy Is Genius - Kids Stories About Wolfoo Family | Wolfoo Channel","Wolfoo, Don't Feel Jealous! Baby Lucy Is Genius - Kids Stories About Wolfoo Family | Wolfoo Channel
Wolfoo feels jealous when baby sister Lucy is smarter than him. Baby Lucy is just 1 year old but she knew how to distinguish colors, do the math, and draw. Let's enjoy kids stories about baby genius Lucy!
#wolfoochannelkidscartoon   #Wolfoochannel #cartoon #kidscartoon #woavideos #kids #forkids #kidsplaying #Wolfoochannelkidscartoon
♥ To study more on Wolfoo World, visit: https://wolfooworld.com
♥ To purchase Wolfoo merchandises, visit: https://store.wolfooworld.com
♥ ✨ Like, Share, Subscribe and See more of:
✔️ Wolfoo Family - Kids Song: https://www.youtube.com/@WolfooFamilySongs
✔️ Wolfoo Story in English: 
+ Wolfoo Canada: https://go.woanetwork.com/WolfooCanada
✔️ Wolfoo World:
+ Wolfoo Vietnamese: https://go.woanetwork.com/WolfooVietnam
+ Wolfoo Spanish: https://go.woanetwork.com/WolfooEspanol
+ Wolfoo Português: https://go.woanetwork.com/WolfooemPor...
+ Wolfoo Russian: https://go.woanetwork.com/LucyRussian
+ Wolfoo Indonesian: https://go.woanetwork.com/WolfooIndo
+ Wolfoo Arabic: https://go.woanetwork.com/WolfooArabic 
+ Wolfoo Deutsch: https://go.woanetwork.com/WolfooDeutsch

Our suggestion: 
Like Nastya: https://go.woanetwork.com/LikeNastya
Vlad and Nikita: https://go.woanetwork.com/VladandNiki
Kids Diana Show: Kids Dina Show: https://go.woanetwork.com/KidsDianaShow

♥ About this channel:
Wolfoo Family channel engages children aged from 2 to 8-years-old. Children get to learn good habits, safety tips, colors, numbers, good manners, healthy habits, professions for kids, and more by enjoying our videos!

♥ Best time for your family!
All audio and visual content in this channel is owned by SCONNECT. 
License Certificate Music: audiojungle.net; epidemicsound.zendesk.com
---------------------
❤️ We always look forward to receiving suggestions from parents so that our content is more complete and valuable for the audience. Any suggestions please send to the mailbox: info@woanetwork.com
----------------
All audio and visual content in this channel is owned by SCONNECT. 

About us:
► Wolfoo Website: https://www.wolfooworld.com/
► Our Merch: https://store.wolfooworld.com
► TikTok: https://go.woanetwork.com/TikTokWolfo...
► Facebook: https://go.woanetwork.com/Wolfooandfr...
► WOA Website: https://woanetwork.com
► General inquiry: info@woanetwork.com
► Business partnership: business@woanetwork.com
► SCONNECT website: https://s-connect.net

THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!

CREDIT
Producer - Ly Tran
Director - Ninh Bui
Scriptwriter - Phuong Ta, Giang Ly
Artist  - Hoa Nguyen, Thanh Pham
Animator - Ngoc Dong, Tuan Nguyen,  Thuong Nguyen, Oai Dinh
Compositor - Duc Hoang
Admin: TrangDT",Wolfoo Channel - Kids Cartoon,"For kids, Wolfoo channel kids cartoon, Wolfoo channel, Wolfoo, kids videos, kids animation, kids entertainment, kids education, preschool, toddler, Wolfoo cartoon, cartoon for kids, video for kids, kids playing, kids cartoon, 2d cartoon, cartoon, Wolfoo Kids Stories, Kids Stories, kid playing with Cars",1,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",2024-12-23T05:45:41Z,PT20M40S,30783,0,false,captions_kids\31ACFFeiuFY_captions.txt,N/A
https://www.youtube.com/watch?v=5VS7HefFcWY,Teacher's brilliant bonding activity for kids #shorts,#brilliantteacher #bondingactivity #creativelearning #teachergoals #kidsbonding #classroomfun #studentengagement #schoolactivities #teachersofinstagram #learningthroughplay #teacherideas #classroombonding #kidsactivity #teamworkforkids #positiveclassroom #funwithstudents #teacherlife #kidsfun #classroomcreativity #learningisfun,Fabiosa Stories,"teacher's bonding activity, brilliant teacher, classroom fun, kids bonding, student engagement, creative learning, learning through play, teacher ideas, teamwork for kids, fun with students, school activities, positive classroom, teacher life, bonding activity for kids, classroom creativity, learning is fun, teacher goals, classroom bonding, kids fun, teachers of Instagram",22,https://en.wikipedia.org/wiki/Lifestyle_(sociology),2024-10-09T16:00:05Z,PT42S,151177392,0,false,captions_kids\5VS7HefFcWY_captions.txt,N/A
https://www.youtube.com/watch?v=91ieZvuySjA,Chris and Mom learn good habits for kids,"Chris and Mom learn how it is important to comb hair, wash hands and take a shower every day.

00:00 Chris and Mom learn good habits for kids
04:37 Chris develops imagination with mysterious boxes
12:17 Chris and Mom try to find healthy ice cream 
16:48 Learn countries with Chris and Mom
24:01 Vlad and Niki feed the animals at the Zoo

Please Subscribe!",Vlad and Niki,"vlad, niki, vlad and niki, kids, kids stories, video for kids, toys, kids toys, chris, fun, good habits, learn",24,https://en.wikipedia.org/wiki/Lifestyle_(sociology),2024-01-03T06:00:04Z,PT30M18S,90476299,0,false,captions_kids\91ieZvuySjA_captions.txt,N/A
https://www.youtube.com/watch?v=lHmPEalzFK0,George Loves Bubble Baths 🐵 Curious George 🐵 Kids Cartoon 🐵 Kids Movies,"The Man with the Yellow Hat just can't figure out why George refuses to take a bath.

Buy all the episodes of Curious George on YouTube:
https://www.youtube.com/show/SC9gNnobtFNSHbk9yCwJOrNQ?season=1&sbp=CgEx
 
Full episodes of Curious George are available to stream on Peacock now (US Only): https://www.peacocktv.com/watch-online/tv/curious-george/8456220604370545112

🐵 Subscribe to the channel for more videos: https://www.youtube.com/channel/UCu7IDy0y-ZA0qaG51wrQY6w?sub_confirmation=1

00:00 - Clip 1
05:00 - Clip 2
10:00 - Clip 3
15:00 - Clip 4
20:00 - Clip 5
25:00 - Clip 6
30:00 - Clip 7
35:00 - Clip 8
40:00 - Clip 9
45:00 - Clip 10
50:00 - Clip 11
55:00 - Clip 12
60:00 - Clip 13
65:00 - Clip 14
70:00 - Clip 15

🐵 Watch the best of Curious George: https://youtube.com/playlist?list=PLnBTl2VtIwRkT3AHYqm11eQ81E0xmaqF_

George is a good little monkey…and always very curious! For over 80 years, the adventures of George and his friend The Man With the Yellow Hat have been delighting children with their playfulness and fun. The TV show reveals how curiosity is a building block of learning, as it introduces simple science, technology, engineering and math concepts to the youngest viewers.

#CuriousGeorge #KidsCartoon",Curious George Official,"curious george, curious george full episodes in english, curious george guest monkey, george the monkey, curious george english full episode, curious george full episodes, Man in Yellow Hat, Hudley The Dog, Hudely and George, curious george 403, juicy george, best cartoon kids movie family, curious george in english, george monkey cartoon english, curious george theme song, curious george halloween, curious george movie, curious george halloween song",1,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Television_program",2024-08-04T13:00:48Z,PT56M4S,624401,0,false,captions_kids\lHmPEalzFK0_captions.txt,N/A
https://www.youtube.com/watch?v=1uksar9jt_8,Roma and his Friends learn about the dangers of sweets,"Roma ends up in the hospital and learn about the dangers of eating too many sweets. 
This educational video is perfect for teaching kids about healthy eating habits and the negative effects of consuming too many sweets.

00:00 Roma and his Friends learn about the dangers of sweets
06:21 Wheels On The Ambulance Kids Stories with Oliver and Mom
14:50 Oliver and Mom Rescue Roma from a Telephone Trap
19:36 Oliver's Airplane Flight Stories
22:38 Driver Oliver Rides a Taxi and Helps the City Rescuers
27:56 Four Colors Water Balloons Challenge

Kids Diana Show - https://www.youtube.com/@KidsDianaShow/videos

https://www.instagram.com/kidsdianashow/

https://www.facebook.com/KidsDianaShowOfficial/

#dianaandroma",✿ Kids Diana Show,"diana and roma, cartoon, roma and diana, diana y roma, diana roma, diana, roma, oliver, diana and roma english, kids diana show",24,https://en.wikipedia.org/wiki/Lifestyle_(sociology),2024-07-04T12:02:23Z,PT34M,104999987,0,false,captions_kids\1uksar9jt_8_captions.txt,N/A
https://www.youtube.com/watch?v=qAZmYj1m0qg,Shopping Cart Song | Colorful CoComelon Nursery Rhymes | Sing Along Songs for Kids,"Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1


Music available on all major streaming platforms now: https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC🍉 
CoComelon Newsletter - Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews
Watch our playlists: 
Family Fun
https://www.youtube.com/watch?v=ohHYABXMqUQ&list=PLT1rvk7Trkw7odS3tPR-3vMf8CuMJN5gP
Kids Songs by CoComelon
https://www.youtube.com/watch?v=PC-IJQjIglk&list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0
JJ & Friends
https://www.youtube.com/watch?v=Oq61TxejZ5g&list=PLT1rvk7Trkw4QbgqgSEJjJz3HIewomqdS
Nursery Rhymes by CoComelon
https://www.youtube.com/watch?v=yPOYVpoxg_8&list=PLT1rvk7Trkw55UcI5ijZ_4QmsKqYSSXEq

Website ► https://lnk.to/CCMWEB 
Facebook ►https://lnk.to/CCMFBK 
Instagram ► https://lnk.to/CCMINSTA
TikTok ►https://lnk.to/CCMTKTK
Music Services ►https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

WEBSITE: https://lnk.to/CCMWEB
FACEBOOK: https://lnk.to/CCMFBK 
TWITTER: https://lnk.to/CCMTWT

00:00 Shopping Cart Song
03:12 Five Little Speckled Frogs
06:03 Are We There Yet?
08:34 Take Me Out to the Ball Game
11:26 Clean Up Song
14:10 Teaching Directions
17:32 Breakfast Song
19:56 Yes Yes Playground Song
23:42 JJ's New Year's Resolution
27:03 Soccer Song
29:53 Numbers Song with Little Chicks
32:44 Five Senses Song
35:39 The Most Compost
38:55 The Duck Hide and Seek Song
41:42 Sharing Song
45:13 Balloon Boat Race
48:26 Class Pet Sleepover
51:33 Looby Loo
54:05 Twinkle Twinkle Little Star V2",Moonbug Kids - Color Time,"2 hour compilation, baby bum, baby bus, blip, blippi, blippo, blopi, bus, candy color, car color, cocomelon, cody and jj, color, color time, garage, gecko, geckos garage, geco, geko, gekp garage, ice, iceskate, jj, kid songs, kids songs, lbbm, learning colors, little baby bum, little baby bums, melin, melon, nursery rhymes for babies, popsicle, rainbow, rainbow bus, skate, teaching songs, truck color, trucks, wheels on the bus, winter",24,https://en.wikipedia.org/wiki/Music,2024-06-15T11:00:48Z,PT56M55S,43117191,0,false,captions_kids\qAZmYj1m0qg_captions.txt,N/A
https://www.youtube.com/watch?v=nmGoyDjVPbE,Daddy Care Song | Daddy and Baby Song | Kids Songs & Nursery Rhymes | LiaChaCha,"Daddy has turned into a baby, and now the babies need to take care of him!

LiaChaCha - Kids Songs & Nursery Rhymes ► https://www.youtube.com/channel/UC1DY-gFnouXe065NMlLdvbA?sub_confirmation=1

Lyrics:
Daddy, daddy. 
Play with us!  
Daddy, daddy.
Play with us!

Babies act like daddy. 
And daddy acts like baby. 
Baby daddy. 
Daddy baby. 
Come on, let’s all play! 
We’ll take care of you. 

Oh, dear baby. 
Daddy baby. 
Crawling in the room, so happy! 
Oh, dear baby. 
Daddy baby
We'll take care of you. 
Don’t you worry! 

Babies act like daddy. 
And daddy acts like baby.
Baby daddy.
Daddy baby.
Come on, let’s all play!
We’ll take care of you. 

Oh, dear baby. 
Daddy baby.
Yummy food, oh, what a treat! 
Oh, dear baby. 
Daddy baby.
We'll take care of you. 
Don’t you worry!

Babies act like daddy. 
And daddy acts like baby.
Baby daddy.
Daddy baby.
Come on, let’s all play!
We’ll take care of you.

Oh, dear baby. 
Daddy baby.
Let’s play together, fun and crazy! 
Oh, dear baby. 
Daddy baby.
We'll take care of you. 
Don’t you worry!

Babies act like daddy.
And daddy acts like baby.
Baby daddy.
Daddy baby.
Come on, let’s all play!
We’ll take care of you.

Oh, dear baby. 
Daddy baby.
Let’s play together, fun and crazy!
Oh, dear baby. 
Daddy baby.
We'll take care of you. 
Don’t you worry!

#LiaChaCha #nurseryrhymes #babysongs #kidssongs #forkids #forbaby #baby #babysong #kidsong #lia #babychacha #chacha #daddycaresong #babycare 

Nursery rhymes in English, canciones en inglés para niños, Comptines en anglais, Lagu-lagu anak berbahasa Inggeris, Musik Untuk Anak, barnvisorna på engelska, Músicas em inglês para crianças, Gyerekzene, Kinderlieder in Englisch, 英文兒歌, Písničky v angličtině, أناشيد أطفال باللغة الإنجليزية, अंग्रेजी में नर्सरी कविताएं, Barnerim på engelsk, Canzoni per bambini in inglese, Engelse kinderliedjes, Piosenki dla dzieci po angielsku, เพลงภาษาอังกฤษสำหรับเด็ก

—————LiaChaCha—————
Welcome to LiaChaCha, where we invite you into the world of Lia and ChaCha, adorable twins navigating the ups and downs of siblinghood. Join us as we explore their playful interactions, from squabbles to moments of sibling love, and witness how they navigate relationships with their sibling, relatives, and friends.

At LiaChaCha, we believe that learning is most effective when it's enjoyable. That's why we curate content that not only entertains but also imparts valuable lessons, making the learning experience both fun and enriching. Our videos are crafted to help toddlers connect with everyday life in an exciting way, fostering discovery and learning through play.

Join us on LiaChaCha, where parents and babies come together for a unique experience of connection, education, and shared laughter. Let's learn, grow, and make memories together!",LiaChaCha - Nursery Rhymes & Baby Songs,"liachacha, lia chacha, lia, chacha, baby chacha, lia chacha nursery rhymes, baby shark, baby songs, baby song, nursery rhymes, lia cha cha, rhymes, abc, abcd song, abc song, abc song nursery rhymes, abcd, baby shark song, kids videos for kids, alphabet song, baby cha cha, rhymes for babies, boo boo song, baby, kids songs, baby cartoon, kids, brush your teeth song, abc cartoon, wheels on the bus, Daddy care song, baby care song, daddy song, my daddy song, daddy and baby",27,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",2024-11-22T10:00:51Z,PT44M56S,1066009,0,false,captions_kids\nmGoyDjVPbE_captions.txt,N/A
